game_id,goal_no,player_id,player_name,team_name,period,x_adjusted,y_adjusted
2023020443,7,8482110.0,Dawson Mercer,New Jersey Devils,3,80.0,3.0
2023020501,8,8482110.0,Dawson Mercer,New Jersey Devils,1,68.0,-16.0
2023020528,9,8482110.0,Dawson Mercer,New Jersey Devils,3,47.0,6.0
2023020587,10,8482110.0,Dawson Mercer,New Jersey Devils,2,62.0,-2.0
2023020587,11,8482110.0,Dawson Mercer,New Jersey Devils,3,70.0,6.0
2023020644,12,8482110.0,Dawson Mercer,New Jersey Devils,1,91.0,-15.0
2023020629,1,8478495.0,Denis Gurianov,Nashville Predators,3,79.0,2.0
2023020257,1,8478585.0,Derek Ryan,Edmonton Oilers,1,77.0,-0.0
2023020257,2,8478585.0,Derek Ryan,Edmonton Oilers,2,81.0,0.0
2023020421,3,8478585.0,Derek Ryan,Edmonton Oilers,1,80.0,-9.0
2023020688,4,8478585.0,Derek Ryan,Edmonton Oilers,3,75.0,1.0
2023020061,1,8478038.0,Devon Toews,Colorado Avalanche,2,80.0,-13.0
2023020240,2,8478038.0,Devon Toews,Colorado Avalanche,3,80.0,12.0
2023020275,3,8478038.0,Devon Toews,Colorado Avalanche,2,49.0,-18.0
2023020366,4,8478038.0,Devon Toews,Colorado Avalanche,1,66.0,16.0
2023020582,5,8478038.0,Devon Toews,Colorado Avalanche,1,52.0,1.0
2023020678,6,8478038.0,Devon Toews,Colorado Avalanche,3,63.0,-13.0
2023020682,7,8478038.0,Devon Toews,Colorado Avalanche,3,80.0,-36.0
2023020039,1,8479346.0,Dillon Dube,Calgary Flames,1,81.0,6.0
2023020186,2,8479346.0,Dillon Dube,Calgary Flames,2,69.0,15.0
2023020247,3,8479346.0,Dillon Dube,Calgary Flames,2,87.0,1.0
2023020136,1,8481716.0,Dmitri Voronkov,Columbus Blue Jackets,1,84.0,-3.0
2023020166,2,8481716.0,Dmitri Voronkov,Columbus Blue Jackets,2,79.0,-1.0
2023020280,3,8481716.0,Dmitri Voronkov,Columbus Blue Jackets,2,83.0,15.0
2023020321,4,8481716.0,Dmitri Voronkov,Columbus Blue Jackets,1,86.0,-10.0
2023020354,5,8481716.0,Dmitri Voronkov,Columbus Blue Jackets,1,62.0,-11.0
2023020420,6,8481716.0,Dmitri Voronkov,Columbus Blue Jackets,3,87.0,0.0
2023020673,7,8481716.0,Dmitri Voronkov,Columbus Blue Jackets,2,75.0,-1.0
2023020673,8,8481716.0,Dmitri Voronkov,Columbus Blue Jackets,3,87.0,6.0
2023020167,1,8475200.0,Dmitry Orlov,Carolina Hurricanes,3,43.0,-2.0
2023020603,2,8475200.0,Dmitry Orlov,Carolina Hurricanes,3,93.0,-21.0
2023020123,1,8477330.0,Dominik Kubalik,Ottawa Senators,2,60.0,-10.0
2023020149,2,8477330.0,Dominik Kubalik,Ottawa Senators,2,67.0,13.0
2023020190,3,8477330.0,Dominik Kubalik,Ottawa Senators,1,39.0,15.0
2023020190,4,8477330.0,Dominik Kubalik,Ottawa Senators,3,86.0,24.0
2023020412,5,8477330.0,Dominik Kubalik,Ottawa Senators,2,52.0,-16.0
2023020451,6,8477330.0,Dominik Kubalik,Ottawa Senators,2,81.0,-5.0
2023020493,7,8477330.0,Dominik Kubalik,Ottawa Senators,1,76.0,1.0
2023020634,8,8477330.0,Dominik Kubalik,Ottawa Senators,1,86.0,3.0
2023020012,1,8476462.0,Dougie Hamilton,New Jersey Devils,3,32.0,2.0
2023020017,2,8476462.0,Dougie Hamilton,New Jersey Devils,2,46.0,-5.0
2023020064,3,8476462.0,Dougie Hamilton,New Jersey Devils,1,58.0,-0.0
2023020151,4,8476462.0,Dougie Hamilton,New Jersey Devils,3,56.0,20.0
2023020188,5,8476462.0,Dougie Hamilton,New Jersey Devils,2,33.0,2.0
2023020123,1,8480208.0,Drake Batherson,Ottawa Senators,3,78.0,4.0
2023020162,2,8480208.0,Drake Batherson,Ottawa Senators,3,80.0,-6.0
2023020197,3,8480208.0,Drake Batherson,Ottawa Senators,1,83.0,-4.0
2023020213,4,8480208.0,Drake Batherson,Ottawa Senators,2,82.0,4.0
2023020302,5,8480208.0,Drake Batherson,Ottawa Senators,1,69.0,-9.0
2023020302,6,8480208.0,Drake Batherson,Ottawa Senators,2,74.0,6.0
2023020362,7,8480208.0,Drake Batherson,Ottawa Senators,2,84.0,9.0
2023020382,8,8480208.0,Drake Batherson,Ottawa Senators,2,82.0,2.0
2023020458,9,8480208.0,Drake Batherson,Ottawa Senators,1,73.0,9.0
2023020458,10,8480208.0,Drake Batherson,Ottawa Senators,2,84.0,7.0
2023020507,11,8480208.0,Drake Batherson,Ottawa Senators,2,69.0,20.0
2023020531,12,8480208.0,Drake Batherson,Ottawa Senators,2,78.0,-0.0
2023020531,13,8480208.0,Drake Batherson,Ottawa Senators,3,90.0,-20.0
2023020655,14,8480208.0,Drake Batherson,Ottawa Senators,2,78.0,21.0
2023020682,15,8480208.0,Drake Batherson,Ottawa Senators,1,68.0,16.0
2023020217,1,8482055.0,Drew O'Connor,Pittsburgh Penguins,2,54.0,-21.0
2023020345,2,8482055.0,Drew O'Connor,Pittsburgh Penguins,2,82.0,3.0
2023020520,3,8482055.0,Drew O'Connor,Pittsburgh Penguins,3,78.0,-1.0
2023020589,4,8482055.0,Drew O'Connor,Pittsburgh Penguins,1,80.0,-6.0
2023020677,5,8482055.0,Drew O'Connor,Pittsburgh Penguins,2,76.0,-6.0
2023020040,1,8481528.0,Dylan Cozens,Buffalo Sabres,4,68.0,-6.0
2023020067,2,8481528.0,Dylan Cozens,Buffalo Sabres,3,81.0,8.0
2023020113,3,8481528.0,Dylan Cozens,Buffalo Sabres,3,87.0,-32.0
2023020285,4,8481528.0,Dylan Cozens,Buffalo Sabres,2,63.0,19.0
2023020460,5,8481528.0,Dylan Cozens,Buffalo Sabres,2,52.0,2.0
2023020485,6,8481528.0,Dylan Cozens,Buffalo Sabres,3,54.0,-19.0
2023020638,7,8481528.0,Dylan Cozens,Buffalo Sabres,3,42.0,19.0
2023020706,8,8481528.0,Dylan Cozens,Buffalo Sabres,2,77.0,8.0
2023020020,1,8476331.0,Dylan DeMelo,Winnipeg Jets,2,51.0,-8.0
2023020619,1,8482699.0,Dylan Guenther,Arizona Coyotes,3,89.0,4.0
2023020633,2,8482699.0,Dylan Guenther,Arizona Coyotes,2,55.0,-2.0
2023020220,1,8482077.0,Dylan Holloway,Edmonton Oilers,1,84.0,12.0
2023020035,1,8477946.0,Dylan Larkin,Detroit Red Wings,2,80.0,0.0
2023020065,2,8477946.0,Dylan Larkin,Detroit Red Wings,3,66.0,3.0
2023020080,3,8477946.0,Dylan Larkin,Detroit Red Wings,2,80.0,13.0
2023020091,4,8477946.0,Dylan Larkin,Detroit Red Wings,3,83.0,-10.0
2023020161,5,8477946.0,Dylan Larkin,Detroit Red Wings,3,73.0,12.0
2023020281,6,8477946.0,Dylan Larkin,Detroit Red Wings,1,81.0,-8.0
2023020293,7,8477946.0,Dylan Larkin,Detroit Red Wings,3,82.0,6.0
2023020316,8,8477946.0,Dylan Larkin,Detroit Red Wings,2,75.0,4.0
2023020380,9,8477946.0,Dylan Larkin,Detroit Red Wings,1,60.0,10.0
2023020380,10,8477946.0,Dylan Larkin,Detroit Red Wings,3,20.0,23.0
2023020393,11,8477946.0,Dylan Larkin,Detroit Red Wings,3,54.0,14.0
2023020393,12,8477946.0,Dylan Larkin,Detroit Red Wings,3,54.0,14.0
2023020393,13,8477946.0,Dylan Larkin,Detroit Red Wings,3,54.0,14.0
2023020510,14,8477946.0,Dylan Larkin,Detroit Red Wings,3,95.0,24.0
2023020620,15,8477946.0,Dylan Larkin,Detroit Red Wings,1,69.0,3.0
2023020659,16,8477946.0,Dylan Larkin,Detroit Red Wings,1,87.0,30.0
2023020659,17,8477946.0,Dylan Larkin,Detroit Red Wings,2,82.0,0.0
2023020670,18,8477946.0,Dylan Larkin,Detroit Red Wings,2,78.0,21.0
2023020689,19,8477946.0,Dylan Larkin,Detroit Red Wings,4,62.0,-8.0
2023020069,1,8478440.0,Dylan Strome,Washington Capitals,3,79.0,-7.0
2023020069,2,8478440.0,Dylan Strome,Washington Capitals,3,77.0,-14.0
2023020099,3,8478440.0,Dylan Strome,Washington Capitals,1,71.0,7.0
2023020099,4,8478440.0,Dylan Strome,Washington Capitals,3,79.0,5.0
2023020114,5,8478440.0,Dylan Strome,Washington Capitals,1,86.0,-6.0
2023020128,6,8478440.0,Dylan Strome,Washington Capitals,3,40.0,-4.0
2023020232,7,8478440.0,Dylan Strome,Washington Capitals,1,70.0,13.0
2023020285,8,8478440.0,Dylan Strome,Washington Capitals,4,62.0,-12.0
2023020396,9,8478440.0,Dylan Strome,Washington Capitals,2,71.0,-4.0
2023020396,10,8478440.0,Dylan Strome,Washington Capitals,2,71.0,-4.0
2023020396,11,8478440.0,Dylan Strome,Washington Capitals,2,71.0,-4.0
2023020396,12,8478440.0,Dylan Strome,Washington Capitals,3,67.0,16.0
2023020396,13,8478440.0,Dylan Strome,Washington Capitals,3,67.0,16.0
2023020396,14,8478440.0,Dylan Strome,Washington Capitals,3,67.0,16.0
2023020422,15,8478440.0,Dylan Strome,Washington Capitals,2,83.0,7.0
2023020448,16,8478440.0,Dylan Strome,Washington Capitals,3,80.0,-8.0
2023020496,17,8478440.0,Dylan Strome,Washington Capitals,4,57.0,-8.0
2023020603,18,8478440.0,Dylan Strome,Washington Capitals,1,82.0,-2.0
2023020618,19,8478440.0,Dylan Strome,Washington Capitals,2,81.0,-4.0
2023020696,20,8478440.0,Dylan Strome,Washington Capitals,3,83.0,-0.0
2023020118,1,8480009.0,Eeli Tolvanen,Seattle Kraken,2,78.0,-1.0
2023020170,2,8480009.0,Eeli Tolvanen,Seattle Kraken,1,73.0,4.0
2023020185,3,8480009.0,Eeli Tolvanen,Seattle Kraken,1,85.0,5.0
2023020292,4,8480009.0,Eeli Tolvanen,Seattle Kraken,3,87.0,-9.0
2023020292,5,8480009.0,Eeli Tolvanen,Seattle Kraken,3,57.0,18.0
2023020346,6,8480009.0,Eeli Tolvanen,Seattle Kraken,3,73.0,-16.0
2023020438,7,8480009.0,Eeli Tolvanen,Seattle Kraken,3,47.0,38.0
2023020453,8,8480009.0,Eeli Tolvanen,Seattle Kraken,2,85.0,-9.0
2023020482,9,8480009.0,Eeli Tolvanen,Seattle Kraken,3,85.0,0.0
2023020573,10,8480009.0,Eeli Tolvanen,Seattle,1,81.0,-0.0
2023020658,11,8480009.0,Eeli Tolvanen,Seattle Kraken,3,76.0,-22.0
2023020698,12,8480009.0,Eeli Tolvanen,Seattle Kraken,1,67.0,7.0
2023020253,1,8480185.0,Eetu Luostarinen,Florida Panthers,1,84.0,9.0
2023020323,2,8480185.0,Eetu Luostarinen,Florida Panthers,3,86.0,6.0
2023020406,3,8480185.0,Eetu Luostarinen,Florida Panthers,3,80.0,-1.0
2023020420,4,8480185.0,Eetu Luostarinen,Florida Panthers,3,38.0,-2.0
2023020500,5,8480185.0,Eetu Luostarinen,Florida Panthers,2,1.0,-41.0
2023020704,6,8480185.0,Eetu Luostarinen,Florida Panthers,2,85.0,3.0
2023020042,1,8481178.0,Egor Zamula,Philadelphia Flyers,1,40.0,7.0
2023020543,2,8481178.0,Egor Zamula,Philadelphia Flyers,2,28.0,16.0
2023020718,3,8481178.0,Egor Zamula,Philadelphia Flyers,1,58.0,38.0
2023020718,4,8481178.0,Egor Zamula,Philadelphia Flyers,1,48.0,5.0
2023020007,1,8477496.0,Elias Lindholm,Calgary Flames,3,78.0,3.0
2023020063,2,8477496.0,Elias Lindholm,Calgary Flames,3,55.0,3.0
2023020247,3,8477496.0,Elias Lindholm,Calgary Flames,3,20.0,3.0
2023020277,4,8477496.0,Elias Lindholm,Calgary Flames,1,59.0,-19.0
2023020305,5,8477496.0,Elias Lindholm,Calgary Flames,3,74.0,-6.0
2023020367,6,8477496.0,Elias Lindholm,Calgary Flames,3,77.0,14.0
2023020367,7,8477496.0,Elias Lindholm,Calgary Flames,3,87.0,7.0
2023020508,8,8477496.0,Elias Lindholm,Calgary Flames,2,66.0,1.0
2023020009,1,8480012.0,Elias Pettersson,Vancouver Canucks,2,44.0,-25.0
2023020068,2,8480012.0,Elias Pettersson,Vancouver Canucks,2,65.0,12.0
2023020140,3,8480012.0,Elias Pettersson,Vancouver Canucks,2,54.0,-6.0
2023020140,4,8480012.0,Elias Pettersson,Vancouver Canucks,2,70.0,-23.0
2023020140,5,8480012.0,Elias Pettersson,Vancouver Canucks,3,82.0,1.0
2023020172,6,8480012.0,Elias Pettersson,Vancouver Canucks,2,84.0,14.0
2023020197,7,8480012.0,Elias Pettersson,Vancouver Canucks,3,50.0,-6.0
2023020247,8,8480012.0,Elias Pettersson,Vancouver Canucks,1,67.0,-26.0
2023020336,9,8480012.0,Elias Pettersson,Vancouver Canucks,3,87.0,-3.0
2023020367,10,8480012.0,Elias Pettersson,Vancouver Canucks,3,39.0,-35.0
2023020419,11,8480012.0,Elias Pettersson,Vancouver Canucks,3,85.0,-7.0
2023020474,12,8480012.0,Elias Pettersson,Vancouver Canucks,1,75.0,-20.0
2023020491,13,8480012.0,Elias Pettersson,Vancouver Canucks,1,65.0,-18.0
2023020584,14,8480012.0,Elias Pettersson,Vancouver Canucks,1,88.0,-3.0
2023020584,15,8480012.0,Elias Pettersson,Vancouver Canucks,1,71.0,-26.0
2023020611,16,8480012.0,Elias Pettersson,Vancouver Canucks,2,77.0,1.0
2023020611,17,8480012.0,Elias Pettersson,Vancouver Canucks,3,76.0,-1.0
2023020621,18,8480012.0,Elias Pettersson,Vancouver Canucks,2,90.0,-6.0
2023020621,19,8480012.0,Elias Pettersson,Vancouver Canucks,3,22.0,2.0
2023020628,20,8480012.0,Elias Pettersson,Vancouver Canucks,2,85.0,-4.0
2023020643,21,8480012.0,Elias Pettersson,Vancouver Canucks,1,75.0,-1.0
2023020643,22,8480012.0,Elias Pettersson,Vancouver Canucks,4,78.0,-1.0
2023020673,23,8480012.0,Elias Pettersson,Vancouver Canucks,2,70.0,-23.0
2023020700,24,8480012.0,Elias Pettersson,Vancouver Canucks,1,45.0,-3.0
2023020712,25,8480012.0,Elias Pettersson,Vancouver Canucks,3,83.0,-3.0
2023020397,1,8480205.0,Emil Bemstrom,Columbus Blue Jackets,2,86.0,-11.0
2023020397,2,8480205.0,Emil Bemstrom,Columbus Blue Jackets,2,86.0,-11.0
2023020397,3,8480205.0,Emil Bemstrom,Columbus Blue Jackets,2,86.0,-11.0
2023020658,4,8480205.0,Emil Bemstrom,Columbus Blue Jackets,3,70.0,-17.0
2023020296,1,8480762.0,Eric Robinson,Columbus Blue Jackets,1,70.0,3.0
2023020428,2,8480762.0,Eric Robinson,Buffalo Sabres,2,82.0,-3.0
2023020254,1,8480073.0,Erik Brannstrom,Ottawa Senators,3,49.0,23.0
2023020520,2,8480073.0,Erik Brannstrom,Ottawa Senators,2,81.0,8.0
2023020146,1,8475790.0,Erik Gudbranson,Columbus Blue Jackets,3,46.0,-30.0
2023020280,2,8475790.0,Erik Gudbranson,Columbus Blue Jackets,1,56.0,-26.0
2023020485,3,8475790.0,Erik Gudbranson,Columbus Blue Jackets,2,59.0,-7.0
2023020022,1,8476979.0,Erik Gustafsson,New York Rangers,1,40.0,33.0
2023020096,2,8476979.0,Erik Gustafsson,New York Rangers,2,86.0,-0.0
2023020169,3,8476979.0,Erik Gustafsson,New York Rangers,1,74.0,16.0
2023020681,4,8476979.0,Erik Gustafsson,New York Rangers,1,59.0,-1.0
2023020012,1,8475287.0,Erik Haula,New Jersey Devils,3,82.0,5.0
2023020036,2,8475287.0,Erik Haula,New Jersey Devils,3,78.0,2.0
2023020113,3,8475287.0,Erik Haula,New Jersey Devils,2,83.0,-9.0
2023020113,4,8475287.0,Erik Haula,New Jersey Devils,3,80.0,0.0
2023020127,5,8475287.0,Erik Haula,New Jersey Devils,2,44.0,14.0
2023020261,6,8475287.0,Erik Haula,New Jersey Devils,3,79.0,4.0
2023020387,7,8475287.0,Erik Haula,New Jersey Devils,1,83.0,2.0
2023020463,8,8475287.0,Erik Haula,New Jersey Devils,1,76.0,12.0
2023020611,9,8475287.0,Erik Haula,New Jersey Devils,2,56.0,8.0
2023020656,10,8475287.0,Erik Haula,New Jersey Devils,2,70.0,-24.0
2023020051,1,8473446.0,Erik Johnson,Buffalo Sabres,1,47.0,24.0
2023020270,2,8473446.0,Erik Johnson,Buffalo Sabres,3,84.0,18.0
2023020532,3,8473446.0,Erik Johnson,Buffalo Sabres,3,63.0,-28.0
2023020050,1,8474578.0,Erik Karlsson,Pittsburgh Penguins,3,61.0,23.0
2023020132,2,8474578.0,Erik Karlsson,Pittsburgh Penguins,1,49.0,-25.0
2023020217,3,8474578.0,Erik Karlsson,Pittsburgh Penguins,3,32.0,10.0
2023020217,4,8474578.0,Erik Karlsson,Pittsburgh Penguins,3,75.0,-3.0
2023020230,5,8474578.0,Erik Karlsson,Pittsburgh Penguins,3,54.0,26.0
2023020311,6,8474578.0,Erik Karlsson,Pittsburgh Penguins,2,29.0,-23.0
2023020622,7,8474578.0,Erik Karlsson,Pittsburgh Penguins,1,30.0,-28.0
2023020233,1,8476902.0,Esa Lindell,Dallas Stars,1,60.0,9.0
2023020430,2,8476902.0,Esa Lindell,Dallas Stars,1,44.0,1.0
2023020458,3,8476902.0,Esa Lindell,Dallas Stars,1,64.0,26.0
2023020683,1,8478451.0,Ethan Bear,Washington Capitals,1,76.0,6.0
2023020077,1,8480803.0,Evan Bouchard,Edmonton Oilers,1,47.0,0.0
2023020094,2,8480803.0,Evan Bouchard,Edmonton Oilers,1,37.0,-25.0
2023020129,3,8480803.0,Evan Bouchard,Edmonton Oilers,1,34.0,-17.0
2023020257,4,8480803.0,Evan Bouchard,Edmonton Oilers,3,46.0,-14.0
2023020298,5,8480803.0,Evan Bouchard,Edmonton Oilers,2,39.0,-13.0
2023020407,6,8480803.0,Evan Bouchard,Edmonton Oilers,1,68.0,-18.0
2023020407,7,8480803.0,Evan Bouchard,Edmonton Oilers,3,39.0,-5.0
2023020421,8,8480803.0,Evan Bouchard,Edmonton Oilers,2,39.0,-19.0
2023020545,9,8480803.0,Evan Bouchard,Edmonton Oilers,1,36.0,20.0
2023020660,10,8480803.0,Evan Bouchard,Edmonton Oilers,4,44.0,12.0
2023020688,11,8480803.0,Evan Bouchard,Edmonton Oilers,3,83.0,10.0
2023020020,1,8478542.0,Evan Rodrigues,Florida Panthers,2,84.0,-1.0
2023020020,2,8478542.0,Evan Rodrigues,Florida Panthers,3,82.0,-3.0
2023020191,3,8478542.0,Evan Rodrigues,Florida Panthers,3,82.0,-6.0
2023020343,4,8478542.0,Evan Rodrigues,Florida Panthers,3,49.0,17.0
2023020388,5,8478542.0,Evan Rodrigues,Florida Panthers,1,57.0,-13.0
2023020388,6,8478542.0,Evan Rodrigues,Florida Panthers,1,57.0,-13.0
2023020388,7,8478542.0,Evan Rodrigues,Florida Panthers,3,75.0,-7.0
2023020388,8,8478542.0,Evan Rodrigues,Florida Panthers,3,75.0,-7.0
2023020094,1,8475169.0,Evander Kane,Edmonton Oilers,3,79.0,-2.0
2023020129,2,8475169.0,Evander Kane,Edmonton Oilers,3,13.0,-17.0
2023020152,3,8475169.0,Evander Kane,Edmonton Oilers,1,63.0,15.0
2023020227,4,8475169.0,Evander Kane,Edmonton Oilers,3,79.0,0.0
2023020239,5,8475169.0,Evander Kane,Edmonton Oilers,3,80.0,0.0
2023020239,6,8475169.0,Evander Kane,Edmonton Oilers,3,84.0,-1.0
2023020239,7,8475169.0,Evander Kane,Edmonton Oilers,4,83.0,-15.0
2023020272,8,8475169.0,Evander Kane,Edmonton Oilers,1,69.0,7.0
2023020298,9,8475169.0,Evander Kane,Edmonton Oilers,1,78.0,2.0
2023020320,10,8475169.0,Evander Kane,Edmonton Oilers,1,65.0,-15.0
2023020335,11,8475169.0,Evander Kane,Edmonton Oilers,2,84.0,-0.0
2023020421,12,8475169.0,Evander Kane,Edmonton Oilers,3,67.0,-7.0
2023020511,13,8475169.0,Evander Kane,Edmonton Oilers,3,68.0,3.0
2023020018,1,8471215.0,Evgeni Malkin,Pittsburgh Penguins,2,71.0,6.0
2023020025,2,8471215.0,Evgeni Malkin,Pittsburgh Penguins,3,74.0,-10.0
2023020050,3,8471215.0,Evgeni Malkin,Pittsburgh Penguins,1,84.0,13.0
2023020075,4,8471215.0,Evgeni Malkin,Pittsburgh Penguins,1,72.0,1.0
2023020132,5,8471215.0,Evgeni Malkin,Pittsburgh Penguins,2,56.0,-5.0
2023020171,6,8471215.0,Evgeni Malkin,Pittsburgh Penguins,2,70.0,-8.0
2023020171,7,8471215.0,Evgeni Malkin,Pittsburgh Penguins,3,86.0,-8.0
2023020217,8,8471215.0,Evgeni Malkin,Pittsburgh Penguins,1,98.0,-16.0
2023020269,9,8471215.0,Evgeni Malkin,Pittsburgh Penguins,3,14.0,-32.0
2023020331,10,8471215.0,Evgeni Malkin,Pittsburgh Penguins,2,69.0,23.0
2023020480,11,8471215.0,Evgeni Malkin,Pittsburgh Penguins,2,83.0,11.0
2023020533,12,8471215.0,Evgeni Malkin,Pittsburgh Penguins,2,67.0,3.0
2023020533,13,8471215.0,Evgeni Malkin,Pittsburgh Penguins,2,83.0,-1.0
2023020622,14,8471215.0,Evgeni Malkin,Pittsburgh Penguins,3,69.0,-19.0
2023020088,1,8474149.0,Evgenii Dadonov,Dallas Stars,2,88.0,-2.0
2023020136,2,8474149.0,Evgenii Dadonov,Dallas Stars,3,71.0,-19.0
2023020142,3,8474149.0,Evgenii Dadonov,Dallas Stars,2,66.0,-14.0
2023020223,4,8474149.0,Evgenii Dadonov,Dallas Stars,2,84.0,1.0
2023020388,5,8474149.0,Evgenii Dadonov,Dallas Stars,3,80.0,1.0
2023020388,6,8474149.0,Evgenii Dadonov,Dallas Stars,3,80.0,1.0
2023020410,7,8474149.0,Evgenii Dadonov,Dallas Stars,1,82.0,8.0
2023020469,8,8474149.0,Evgenii Dadonov,Dallas Stars,3,75.0,-7.0
2023020515,9,8474149.0,Evgenii Dadonov,Dallas Stars,3,78.0,-15.0
2023020593,10,8474149.0,Evgenii Dadonov,Dallas Stars,1,83.0,-1.0
2023020684,11,8474149.0,Evgenii Dadonov,Dallas Stars,1,79.0,12.0
2023020039,1,8475744.0,Evgeny Kuznetsov,Washington Capitals,5,80.0,1.0
2023020128,2,8475744.0,Evgeny Kuznetsov,Washington Capitals,3,26.0,-29.0
2023020206,3,8475744.0,Evgeny Kuznetsov,Washington Capitals,2,78.0,8.0
2023020206,4,8475744.0,Evgeny Kuznetsov,Washington Capitals,3,97.0,-12.0
2023020326,5,8475744.0,Evgeny Kuznetsov,Washington Capitals,2,58.0,22.0
2023020396,6,8475744.0,Evgeny Kuznetsov,Washington Capitals,2,81.0,-1.0
2023020396,7,8475744.0,Evgeny Kuznetsov,Washington Capitals,2,81.0,-1.0
2023020396,8,8475744.0,Evgeny Kuznetsov,Washington Capitals,2,81.0,-1.0
2023020475,9,8475744.0,Evgeny Kuznetsov,Washington Capitals,5,69.0,3.0
2023020521,10,8475744.0,Evgeny Kuznetsov,Washington Capitals,5,72.0,1.0
2023020587,11,8475744.0,Evgeny Kuznetsov,Washington Capitals,2,81.0,12.0
2023020047,1,8480188.0,Fabian Zetterlund,San Jose Sharks,1,60.0,-5.0
2023020089,2,8480188.0,Fabian Zetterlund,San Jose Sharks,2,81.0,9.0
2023020156,3,8480188.0,Fabian Zetterlund,San Jose Sharks,3,61.0,-9.0
2023020203,4,8480188.0,Fabian Zetterlund,San Jose Sharks,1,72.0,0.0
2023020314,5,8480188.0,Fabian Zetterlund,San Jose Sharks,2,59.0,-12.0
2023020326,6,8480188.0,Fabian Zetterlund,San Jose Sharks,1,86.0,-17.0
2023020370,7,8480188.0,Fabian Zetterlund,San Jose Sharks,3,83.0,7.0
2023020393,8,8480188.0,Fabian Zetterlund,San Jose Sharks,2,63.0,-0.0
2023020393,9,8480188.0,Fabian Zetterlund,San Jose Sharks,2,63.0,-0.0
2023020393,10,8480188.0,Fabian Zetterlund,San Jose Sharks,2,63.0,-0.0
2023020527,11,8480188.0,Fabian Zetterlund,San Jose Sharks,2,72.0,6.0
2023020541,12,8480188.0,Fabian Zetterlund,San Jose Sharks,1,59.0,-4.0
2023020586,13,8480188.0,Fabian Zetterlund,San Jose Sharks,1,78.0,4.0
2023020642,14,8480188.0,Fabian Zetterlund,San Jose Sharks,1,76.0,-10.0
2023020715,15,8480188.0,Fabian Zetterlund,San Jose Sharks,2,75.0,-25.0
2023020053,1,8476887.0,Filip Forsberg,Nashville Predators,2,64.0,-28.0
2023020159,2,8476887.0,Filip Forsberg,Nashville Predators,1,89.0,5.0
2023020200,3,8476887.0,Filip Forsberg,Nashville Predators,1,71.0,-3.0
2023020200,4,8476887.0,Filip Forsberg,Nashville Predators,2,59.0,24.0
2023020218,5,8476887.0,Filip Forsberg,Nashville Predators,1,80.0,0.0
2023020218,6,8476887.0,Filip Forsberg,Nashville Predators,3,71.0,5.0
2023020234,7,8476887.0,Filip Forsberg,Nashville Predators,2,84.0,2.0
2023020275,8,8476887.0,Filip Forsberg,Nashville Predators,1,64.0,10.0
2023020275,9,8476887.0,Filip Forsberg,Nashville Predators,3,88.0,5.0
2023020297,10,8476887.0,Filip Forsberg,Nashville Predators,1,87.0,5.0
2023020297,11,8476887.0,Filip Forsberg,Nashville Predators,2,74.0,8.0
2023020331,12,8476887.0,Filip Forsberg,Nashville Predators,4,69.0,1.0
2023020372,13,8476887.0,Filip Forsberg,Nashville Predators,1,50.0,18.0
2023020384,14,8476887.0,Filip Forsberg,Nashville Predators,5,81.0,4.0
2023020398,15,8476887.0,Filip Forsberg,Nashville Predators,2,46.0,-17.0
2023020398,16,8476887.0,Filip Forsberg,Nashville Predators,2,46.0,-17.0
2023020398,17,8476887.0,Filip Forsberg,Nashville Predators,2,46.0,-17.0
2023020435,18,8476887.0,Filip Forsberg,Nashville Predators,4,86.0,2.0
2023020455,19,8476887.0,Filip Forsberg,Nashville Predators,4,60.0,3.0
2023020595,20,8476887.0,Filip Forsberg,Nashville Predators,1,81.0,-1.0
2023020614,21,8476887.0,Filip Forsberg,Nashville Predators,3,82.0,5.0
2023020614,22,8476887.0,Filip Forsberg,Nashville Predators,3,88.0,-6.0
2023020651,23,8476887.0,Filip Forsberg,Nashville Predators,3,86.0,11.0
2023020241,1,8479425.0,Filip Hronek,Vancouver Canucks,3,50.0,16.0
2023020314,2,8479425.0,Filip Hronek,Vancouver Canucks,1,69.0,20.0
2023020628,3,8479425.0,Filip Hronek,Vancouver Canucks,1,67.0,-16.0
2023020016,1,8480821.0,Filip Zadina,San Jose Sharks,1,75.0,-12.0
2023020047,2,8480821.0,Filip Zadina,San Jose Sharks,2,47.0,19.0
2023020203,3,8480821.0,Filip Zadina,San Jose Sharks,3,68.0,6.0
2023020509,4,8480821.0,Filip Zadina,San Jose Sharks,3,78.0,1.0
2023020655,5,8480821.0,Filip Zadina,San Jose Sharks,3,62.0,-11.0
2023020034,1,8478366.0,Frank Vatrano,Anaheim Ducks,1,74.0,-27.0
2023020034,2,8478366.0,Frank Vatrano,Anaheim Ducks,2,72.0,-14.0
2023020034,3,8478366.0,Frank Vatrano,Anaheim Ducks,3,63.0,23.0
2023020066,4,8478366.0,Frank Vatrano,Anaheim Ducks,3,83.0,4.0
2023020084,5,8478366.0,Frank Vatrano,Anaheim Ducks,4,75.0,2.0
2023020117,6,8478366.0,Frank Vatrano,Anaheim Ducks,1,56.0,-6.0
2023020117,7,8478366.0,Frank Vatrano,Anaheim Ducks,2,87.0,-8.0
2023020117,8,8478366.0,Frank Vatrano,Anaheim Ducks,3,74.0,2.0
